CycleTime,ModTime,dt,TskMean,TskHead,TskNeck,TskChest,TskBack,TskPelvis,TskLShoulder,TskLArm,TskLHand,TskRShoulder,TskRArm,TskRHand,TskLThigh,TskLLeg,TskLFoot,TskRThigh,TskRLeg,TskRFoot,TcrHead,TcrNeck,TcrChest,TcrBack,TcrPelvis,TcrLShoulder,TcrLArm,TcrLHand,TcrRShoulder,TcrRArm,TcrRHand,TcrLThigh,TcrLLeg,TcrLFoot,TcrRThigh,TcrRLeg,TcrRFoot,WetMean,WetHead,WetNeck,WetChest,WetBack,WetPelvis,WetLShoulder,WetLArm,WetLHand,WetRShoulder,WetRArm,WetRHand,WetLThigh,WetLLeg,WetLFoot,WetRThigh,WetRLeg,WetRFoot,Wle,CO,Met,RES,THLskHead,THLskNeck,THLskChest,THLskBack,THLskPelvis,THLskLShoulder,THLskLArm,THLskLHand,THLskRShoulder,THLskRArm,THLskRHand,THLskLThigh,THLskLLeg,THLskLFoot,THLskRThigh,THLskRLeg,THLskRFoot
-,sec,sec,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g/sec,L/h,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
The counts of executing one cycle calculation,Simulation times,Time delta of the model,Mean skin temperature of the body,Skin temperature of the Head,Skin temperature of the Neck,Skin temperature of the Chest,Skin temperature of the Back,Skin temperature of the Pelvis,Skin temperature of the LShoulder,Skin temperature of the LArm,Skin temperature of the LHand,Skin temperature of the RShoulder,Skin temperature of the RArm,Skin temperature of the RHand,Skin temperature of the LThigh,Skin temperature of the LLeg,Skin temperature of the LFoot,Skin temperature of the RThigh,Skin temperature of the RLeg,Skin temperature of the RFoot,Core temperature of the Head,Core temperature of the Neck,Core temperature of the Chest,Core temperature of the Back,Core temperature of the Pelvis,Core temperature of the LShoulder,Core temperature of the LArm,Core temperature of the LHand,Core temperature of the RShoulder,Core temperature of the RArm,Core temperature of the RHand,Core temperature of the LThigh,Core temperature of the LLeg,Core temperature of the LFoot,Core temperature of the RThigh,Core temperature of the RLeg,Core temperature of the RFoot,Mean skin wettedness of the body,Local skin wettedness of the Head,Local skin wettedness of the Neck,Local skin wettedness of the Chest,Local skin wettedness of the Back,Local skin wettedness of the Pelvis,Local skin wettedness of the LShoulder,Local skin wettedness of the LArm,Local skin wettedness of the LHand,Local skin wettedness of the RShoulder,Local skin wettedness of the RArm,Local skin wettedness of the RHand,Local skin wettedness of the LThigh,Local skin wettedness of the LLeg,Local skin wettedness of the LFoot,Local skin wettedness of the RThigh,Local skin wettedness of the RLeg,Local skin wettedness of the RFoot,Weight loss rate by the evaporation and respiration of the whole body,Cardiac output (the sum of the whole blood flow),Total heat production of the whole body,Heat loss by the respiration,Heat loss from the skin of the Head,Heat loss from the skin of the Neck,Heat loss from the skin of the Chest,Heat loss from the skin of the Back,Heat loss from the skin of the Pelvis,Heat loss from the skin of the LShoulder,Heat loss from the skin of the LArm,Heat loss from the skin of the LHand,Heat loss from the skin of the RShoulder,Heat loss from the skin of the RArm,Heat loss from the skin of the RHand,Heat loss from the skin of the LThigh,Heat loss from the skin of the LLeg,Heat loss from the skin of the LFoot,Heat loss from the skin of the RThigh,Heat loss from the skin of the RLeg,Heat loss from the skin of the RFoot
18,0:18:00,60,14.637581880821575,25.10895952245744,22.301026699133445,14.709454662614725,9.793649522098722,28.68971461281272,12.693805606184648,12.382455144750509,9.57234427509661,12.69380560618462,12.382455144750388,9.57234427509657,11.580431935655405,10.810237433376084,10.94803907916593,11.5804319356554,10.810237433375917,10.948039079165929,36.42691181049687,36.21889244725485,36.12510315699435,36.450102834408256,36.82206186890711,32.320035325442255,31.18294136060461,15.122567450464313,32.32003532544223,31.182941360604485,15.122567450464265,33.97760998470262,33.42511915054974,15.194426460494896,33.97760998470261,33.42511915054949,15.194426460494885,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.019808233563575584,486.66435987982095,364.5798025894457,68.63122046148605,46.05989320618204,11.513357556030831,46.888670465256034,51.779783129671905,88.58399156660599,32.062485051264204,20.288592772565718,16.235466010774992,32.06248505126418,20.288592772565654,16.235466010774974,62.83155218677196,34.08906577919738,19.98500258172764,62.83155218677195,34.08906577919722,19.98500258172764
19,0:19:00,60,14.387024897610603,25.26758816041661,22.28524239731166,14.41795879791271,9.514844868823616,28.58964797980826,12.513910612447726,12.167443133736091,8.89161753558335,12.513910612447697,12.167443133735985,8.891617535583311,11.34317055892058,10.563554134960992,10.20802605943491,11.343170558920574,10.563554134960828,10.208026059434905,36.41414408621738,36.22109496208652,36.104225260141924,36.44025243128795,36.80263691027863,32.129175888829245,30.93781824311535,14.394436393838639,32.129175888829224,30.937818243115238,14.394436393838593,33.821393984807465,33.24718997798849,14.402873891783944,33.821393984807465,33.24718997798825,14.402873891783939,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.020186771908970922,495.77713231211413,375.1863031697853,70.62786721614431,46.21236986964985,11.508274643324444,46.52100975852401,51.33147765360453,88.39804785448399,31.904477579512452,20.17031549718072,15.922335287843957,31.904477579512424,20.170315497180656,15.922335287843941,62.40321594596785,33.844887941624435,19.588924962610584,62.403215945967844,33.844887941624286,19.588924962610584
20,0:20:00,60,14.157598010210672,25.41505284913253,22.273311092394735,14.159996735181695,9.272954427267354,28.50007088338565,12.34736673952552,11.965115607227224,8.247755608383985,12.347366739525485,11.965115607227117,8.247755608383947,11.129708892672385,10.340269899777196,9.498546207941011,11.12970889267238,10.34026989977704,9.498546207941004,36.40292499069396,36.222250029368425,36.08565361753248,36.43142453463974,36.783901276274825,31.945212852588686,30.69865830960814,13.705790278657492,31.94521285258865,30.698658309608028,13.705790278657448,33.66763420088302,33.07062349771313,13.644050585679892,33.66763420088301,33.0706234977129,13.644050585679883,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.020527792969042537,503.9679185873343,384.7192687407083,72.42242373601422,46.357805060949055,11.504499357532183,46.195862428506324,50.942867020719014,88.23184984533171,31.759441749178862,20.059953999778475,15.626690745988528,31.759441749178833,20.05995399977842,15.62669074598851,62.02068629333399,33.625675806465004,19.209723326980143,62.02068629333399,33.625675806464855,19.209723326980143
21,0:21:00,60,13.946446512473441,25.5497870550539,22.264062183539455,13.93169513898091,9.063054525611456,28.419784110520013,12.19212197898505,11.773468983604044,7.638725884881962,12.192121978985003,11.773468983603937,7.638725884881927,10.936334967943003,10.13660418281619,8.818326210833762,10.936334967942999,10.136604182816036,8.818326210833753,36.39279046896688,36.22245878112579,36.06899074380823,36.4233580227237,36.765831085664466,31.76800298129454,30.465466210655578,13.054461023702117,31.7680029812945,30.465466210655478,13.054461023702068,33.51646097485553,32.89559778479814,12.916599392414309,33.516460974855526,32.895597784797914,12.916599392414298,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02083959897027236,511.4320269264029,393.4061329807777,74.05770383256574,46.49308474682054,11.501645766017084,45.90828461789326,50.60592706458357,88.08313601579566,31.625228746446503,19.9561569816055,15.3474946051538,31.625228746446474,19.95615698160545,15.347494605153786,61.67668898469288,33.42733971232069,18.84662951825212,61.67668898469288,33.427339712320546,18.846629518252115
22,0:22:00,60,13.751215641413742,25.67147552577144,22.25665934088295,13.729617611640332,8.880872034988116,28.34772571180073,12.046576692472426,11.590961186157186,7.062624237618319,12.046576692472394,11.59096118615708,7.06262423761828,10.759966878084464,9.949427562572279,8.166163752093714,10.75996687808446,9.949427562572122,8.166163752093707,36.38338809560908,36.221861343111165,36.05389570274534,36.41585790368835,36.748393188545144,31.59738813033653,30.238224603277427,12.438429960359047,31.597388130336498,30.238224603277335,12.438429960359006,33.3679725013741,32.72225946959609,12.219255682682482,33.36797250137409,32.722259469595876,12.219255682682467,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.021129302442898935,518.3353224656454,401.44001045960124,75.570060832305,46.61675361899631,11.499433799095662,45.65389968445273,50.31371025690918,87.94989566178823,31.500171891747407,19.85788703450537,15.083781660164224,31.500171891747367,19.857887034505318,15.08378166016421,61.36519348900928,33.24649790823415,18.498919798138136,61.36519348900927,33.246497908234005,18.498919798138125
23,0:23:00,60,13.569953549745637,25.780602537902734,22.250515455867596,13.550717499629652,8.722700624600474,28.282959325061572,11.909477272251118,11.416402269320793,6.517669173224642,11.909477272251092,11.416402269320695,6.517669173224606,10.598045300152643,9.776149821412922,7.540927631353103,10.598045300152638,9.776149821412774,7.540927631353092,36.37446393150045,36.220610839890746,36.040087835001806,36.40878643925291,36.73155163142492,31.43320270287427,30.0169012522129,11.855815083520833,31.433202702874237,30.016901252212794,11.855815083520792,33.2222413944723,32.550729373439495,11.550838037987234,33.22224139447229,32.55072937343929,11.550838037987218,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02140261236516647,524.8109272355674,408.97587884238857,76.98866888649343,46.72850409177724,11.497663387343616,45.42883345083637,50.060201660524996,87.83035077702355,31.382972341724766,19.764345822277914,14.834655423714304,31.382972341724738,19.764345822277857,14.834655423714285,61.08119853028794,33.08035380048247,18.165916097878014,61.08119853028794,33.08035380048233,18.16591609787801
24,0:24:00,60,13.401032852417645,25.878111922750122,22.24522626895173,13.39229589009258,8.585327521444905,28.224661769397184,11.779835146015403,11.248871030163736,6.0021938824075525,11.779835146015378,11.248871030163636,6.002193882407515,10.448444280223775,9.614627164717234,6.941554037070736,10.448444280223768,9.614627164717096,6.9415540370707305,36.36584552192952,36.21885590083297,36.0273433187571,36.402051768091404,36.71527165855435,31.275277910636003,29.80145320400957,11.30485678169231,31.275277910635975,29.80145320400947,11.304856781692267,33.07931965244556,32.381106951979234,10.910236889292424,33.07931965244557,32.381106951979035,10.91023688929241,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.021663848379314926,530.9603757120609,416.13193804184095,78.3357788280338,46.828764354200494,11.496194093058879,45.22965780919258,49.84019490120964,87.72293555174593,31.272612384221475,19.674917251919332,14.599283534805439,31.27261238422146,19.674917251919286,14.599283534805425,60.820554817306096,32.92659454384732,17.846984805539115,60.82055481730609,32.926594543847195,17.846984805539105
25,0:25:00,60,13.243087787660361,25.965165718974834,22.24051924823052,13.251963951146253,8.465969338036953,28.172110608531742,11.656864940463704,11.087651308028327,5.514637049758953,11.656864940463675,11.087651308028239,5.514637049758917,10.30939718078028,9.463085317292789,6.367040443815785,10.309397180780282,9.463085317292654,6.367040443815776,36.35742424898027,36.216730136750385,36.01548791080424,36.39559637689095,36.69952187972007,31.123443971444516,29.591829064383063,10.7839039128683,31.123443971444495,29.591829064382964,10.783903912868258,32.93924240623416,32.21347379490148,10.296403071024356,32.939242406234186,32.213473794901276,10.296403071024342,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.021916088042565847,536.8573141390306,422.99392397400123,79.627530225036,46.9183874184771,11.4949292223335,45.05334102537129,49.649184792573045,87.62627490650212,31.168289490460353,19.589124211323618,14.376892594220974,31.16828949046034,19.58912421132357,14.37689259422096,60.579818416010276,32.783307228942206,17.541533765887873,60.57981841601026,32.783307228942085,17.541533765887873
26,0:26:00,60,13.094964185075321,26.04298282392304,22.236214827113486,13.127609029156524,8.362215825991903,28.124672192279068,11.539937174459869,10.93218324372307,5.053533281038814,11.539937174459851,10.932183243722992,5.053533281038781,10.179435214918195,9.320055788043012,5.816438427280496,10.1794352149182,9.320055788042882,5.816438427280486,36.34913896209876,36.21434690331195,36.00438822094564,36.389386775156005,36.68427515455623,30.977531081347916,29.387970144872526,10.291401276773893,30.97753108134789,29.387970144872426,10.29140127677385,32.80203077379139,32.04789639831644,9.708337484320134,32.802030773791415,32.04789639831623,9.708337484320117,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.0221613774804371,542.552349424251,429.6207563030462,80.87501455440832,46.998429727811086,11.493803591656514,44.89720357739383,49.48327405826355,87.53916317262639,31.069366026232203,19.506595563907723,14.166762748978512,31.06936602623218,19.50659556390768,14.166762748978497,60.35612939764013,32.648909586240556,17.24900822763526,60.35612939764013,32.648909586240435,17.24900822763526
27,0:27:00,60,12.955679758244084,26.11273868244243,22.232197534562705,13.017364085866456,8.27198061485382,28.08179051489551,11.428542012010611,10.782025942801686,4.6175038344810995,11.428542012010599,10.782025942801614,4.6175038344810675,10.057336431750699,9.18432305535481,5.288846389290683,10.057336431750707,9.184323055354676,5.288846389290672,36.34096188101569,36.211797792461496,35.993943014680646,36.38340500213015,36.66950864012135,30.837369743039083,29.18981101402484,9.82587895202678,30.83736974303906,29.189811014024748,9.825878952026745,32.66769407403462,31.88442838707802,9.145082473055927,32.66769407403465,31.884428387077822,9.145082473055911,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02240095843598341,548.0781135465529,436.05043453572614,82.08538512663773,47.07000270174485,11.492774253955886,44.7588787078314,49.33909216091237,87.46054372259655,30.97533081814073,19.427040922729955,13.968222350773708,30.97533081814072,19.42704092272991,13.968222350773694,60.147111359369575,32.52209267552267,16.968886379529046,60.14711135936958,32.52209267552254,16.96888637952904
28,0:28:00,60,12.824392621020511,26.17550920609468,22.22839492130611,12.919580162425968,8.193458134630385,28.04297708856304,11.322261466020695,10.636828862149441,4.2052481210294586,11.322261466020677,10.636828862149365,4.20524812102943,9.94208338235366,9.054880809554053,4.783402862784774,9.942083382353669,9.054880809553921,4.783402862784761,36.332887138144635,36.20915354449121,35.984075386672,36.377642114716714,36.655203344763116,30.702790827067037,28.99727980207575,9.385943581636653,30.702790827067,28.99727980207565,9.385943581636619,32.53623159001816,31.7231123256221,8.605715099474473,32.53623159001818,31.723112325621905,8.605715099474457,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02263548269962896,553.4539740885217,442.3055208178134,83.26288920827491,47.13418012294705,11.491813592393273,44.63627709959736,49.21372463810866,87.38949007843499,30.88576973060115,19.35023134598516,13.780642944752934,30.88576973060114,19.350231345985122,13.780642944752923,59.950788200821215,32.40177347818674,16.700674961537207,59.95078820082123,32.40177347818662,16.7006749615372
29,0:29:00,60,12.700376299902135,26.232245171132085,22.22476252077648,12.832801617554177,8.125086019819141,28.00780192049601,11.220748082153245,10.496309890605545,3.815536228355011,11.220748082153227,10.49630989060546,3.8155362283549845,9.83282799765302,8.930895707236926,4.299280779753839,9.832827997653025,8.930895707236797,4.299280779753827,36.32492193296124,36.20646636046043,35.97472619259528,36.37209352235647,36.64134343806201,30.573625588230414,28.810298466866104,8.970271458329071,30.57362558823037,28.81029846686601,8.970271458329037,32.40763401690755,31.563981221495897,8.089342236525537,32.407634016907565,31.563981221495695,8.089342236525523,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.022865198188772813,558.6900896175389,448.3978594880359,84.40975646595712,47.19194611203656,11.490904279572328,44.52755523101448,49.10465161837269,87.32518879950344,30.800343119161827,19.275984555783875,13.603434754613811,30.800343119161816,19.27598455578384,13.603434754613799,59.76551518130645,32.28705567726493,16.443905273459936,59.76551518130647,32.28705567726481,16.443905273459926
30,0:30:00,60,12.582999849139915,26.283766456353565,22.221273389592177,12.755743919832037,8.065512367960189,27.975885601048045,11.123708606216827,10.360238580123315,3.4472025533781148,11.123708606216809,10.360238580123228,3.447202553378086,9.728862459303857,8.81167735609094,3.8356828577869835,9.728862459303864,8.811677356090817,3.835682857786972,36.31708004486573,36.203772868019186,35.96584883322005,36.366755892360736,36.62791548835757,30.44970575057518,28.62878312778105,8.577603141325566,30.44970575057514,28.62878312778098,8.577603141325534,32.281884687569864,31.40705979726911,7.595097239562263,32.28188468756988,31.407059797268914,7.59509723956225,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.023090100168526535,563.7906937067289,454.33239858716485,85.52691835577329,47.24417115023095,11.490035680472523,44.4310870557911,49.009694385468826,87.26692427454962,30.718768550704265,19.204153623755627,13.43604274467053,30.71876855070425,19.204153623755584,13.436042744670521,59.589921806047364,32.17719721094754,16.198129758725187,59.58992180604738,32.177197210947426,16.198129758725177
31,0:31:00,60,12.471711960235872,26.3307682598502,22.217911048345652,12.68727379121239,8.013567286995999,27.946892453945363,11.030891491885738,10.228423347272498,3.0991405060459036,11.030891491885725,10.228423347272418,3.0991405060458757,9.629595050945088,8.696653467228652,3.391838098101607,9.629595050945099,8.696653467228531,3.3918380981015974,36.3093773419269,36.20109722955351,35.957405310699755,36.361625299376115,36.614907736997125,30.330863702359974,28.45264450690686,8.20673929351319,30.330863702359938,28.452644506906783,8.20673929351316,32.15896063657124,31.252365584239215,7.122137890194517,32.158960636571244,31.252365584239026,7.122137890194504,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.023310047098386598,568.7566107050029,460.1101172071654,86.61455918929533,47.29160641184118,11.48920135084836,44.3454387072284,48.926969005606054,87.21406541300178,30.64080757007686,19.134618321139953,13.277943271094985,30.64080757007684,19.13461832113991,13.277943271094973,59.422864517262084,32.07158343220332,15.962919227621407,59.42286451726209,32.07158343220321,15.962919227621402
32,0:32:00,60,12.36602819323766,26.373833735371704,22.21466488705876,12.626391508037702,7.968238219021313,27.920524664090483,10.94207737048177,10.1007017379329,2.770298170586892,10.942077370481769,10.100701737932825,2.7702981705868646,9.534530147902219,8.585349292903008,2.966999284064438,9.534530147902226,8.585349292902892,2.9669992840644284,36.30182889109605,36.198454071199606,35.94936338693235,36.3566962991229,36.60230947112977,30.216932798687594,28.281788475030975,7.8565374346165875,30.216932798687548,28.281788475030908,7.85653743461656,32.038833540617645,31.099909874755635,6.669645293270689,32.03883354061765,31.099909874755454,6.669645293270676,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02352484415294643,573.5870763895255,465.73014393753687,87.67251492571313,47.33488918933079,11.488397348946403,44.269345958094966,48.85484614754965,87.1660541410592,30.566255582127535,19.06727852071596,13.128641286397038,30.566255582127518,19.06727852071592,13.128641286397027,59.263387516087725,31.969704909715517,15.737860703837244,59.26338751608775,31.96970490971541,15.73786070383724
33,0:33:00,60,12.265520648370092,26.413449301151573,22.21152730942198,12.572215172018181,7.928648576719488,27.896517278964474,10.857071804625125,9.976933054573612,2.459674771516364,10.85707180462511,9.976933054573536,2.4596747715163394,9.443251644822466,8.477370617299883,2.5604413135926083,9.443251644822478,8.47737061729977,2.560441313592598,36.29444729163173,36.195851054717295,35.94169463916961,36.351961643586904,36.59011052277847,30.107747746469848,28.116116677742056,7.525909341032029,30.10774774646981,28.116116677741974,7.525909341032002,31.921470558192635,30.949698558207494,6.236823432499539,31.921470558192645,30.94969855820732,6.236823432499526,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.023734299282151917,578.2809713985685,471.19119204399664,88.70054334057099,47.37455429352451,11.487621136709784,44.2016941878463,48.791916321954844,87.1223955520421,30.494934134712906,19.00204918025031,12.98766803204733,30.494934134712906,19.00204918025027,12.98766803204732,59.11069032865972,31.87113907199936,15.522555827687814,59.110690328659736,31.87113907199926,15.52255582768781
34,0:34:00,60,12.169809549184814,26.450020242107847,22.208492065903815,12.523966769515017,7.894039274539557,27.874633972490265,10.77569979995688,9.856992802939455,2.1663177808298,10.775699799956858,9.856992802939386,2.1663177808297767,9.355409238093296,8.372389692335389,2.17146017943427,9.355409238093307,8.372389692335274,2.171460179434259,36.28724189649194,36.193291016308365,35.93437320788885,36.347412405251546,36.578300898831394,30.003145037451063,27.955527207853955,7.2138188712868985,30.00314503745103,27.955527207853876,7.213818871286871,31.8068350815538,30.801732857758406,5.822899134521088,31.806835081553825,30.801732857758225,5.822899134521075,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02393825730184255,582.8375861604923,476.492449553886,89.69849158208133,47.41104797121863,11.486870896837065,44.14150062338186,48.736959850219584,87.08264953070886,30.426685051623465,18.938856544654676,12.85457914055303,30.426685051623455,18.938856544654637,12.85457914055302,58.964100966172865,31.775535033858738,15.316619723209877,58.964100966172886,31.775535033858638,15.316619723209872
35,0:35:00,60,12.078556328820016,26.483885218749666,22.20555336959414,12.48095984447482,7.863752780077899,27.854663461750636,10.69780166623392,9.74076853592152,1.8893205109952256,10.697801666233898,9.74076853592146,1.889320510995203,9.27070707748353,8.270133613490566,1.79937241678609,9.270707077483546,8.270133613490449,1.7993724167860792,36.280218641646606,36.190773664261435,35.92737505146336,36.34303833086758,36.56687053220531,29.90296339496808,27.799915289934273,6.919280047420942,29.902963394968054,27.79991528993419,6.919280047420917,31.694887408759133,30.656009979821295,5.427122243278596,31.69488740875916,30.656009979821125,5.427122243278582,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.024136617368526177,587.2570316618209,481.6340573051123,90.66638616262196,47.44474213917227,11.486145134163998,44.08789863196146,48.68892094870764,87.04642366126784,30.361365988630343,18.877635285881198,12.72895306621705,30.361365988630318,18.87763528588116,12.72895306621704,58.82305372396784,31.682601057651194,15.11968022819768,58.82305372396786,31.682601057651095,15.119680228197673
36,0:36:00,60,11.9914579049282,26.515328985705423,22.202705503060017,12.442588618957483,7.8372193522426485,27.836416474192085,10.623229909821633,9.62815676604237,1.6278200578008122,10.623229909821617,9.628156766042308,1.6278200578007913,9.18889438272365,8.170374716364448,1.4435148583320188,9.188894382723662,8.170374716364332,1.4435148583320072,36.27338026090778,36.18829686840443,35.920677551213075,36.33882829432653,36.55580913659481,29.80704420506906,27.649173947226497,6.641355270576487,29.807044205069037,27.649173947226412,6.641355270576464,31.585585340680158,30.51252368521834,5.0487658582590775,31.585585340680176,30.512523685218174,5.048765858259063,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.024329338615554058,591.5403973675261,486.61729283784797,91.60446757588068,47.47594764727646,11.48544246423172,44.04012385719949,48.64688538331534,87.01336723280932,30.298847081227052,18.818326362385065,12.610389769387485,30.298847081227038,18.818326362385037,12.610389769387474,58.68707082626214,31.59209419550982,14.931377390424831,58.68707082626217,31.592094195509716,14.931377390424824
37,0:37:00,60,11.908241901455007,26.54459307794104,22.199942713153025,12.408318405342461,7.813945171399461,27.819723173489635,10.551846910394156,9.519060690991276,1.380995481820631,10.551846910394138,9.519060690991209,1.3809954818206118,9.109757688524654,8.072922645827894,1.1032445650015141,9.109757688524667,8.072922645827783,1.1032445650015021,36.26672671794995,36.185857595856625,35.91425934228903,36.33477076018981,36.54510614405229,29.715231909787345,27.503194628088448,6.379153590268308,29.715231909787327,27.503194628088366,6.379153590268285,31.478884706987103,30.37126478928929,4.687126536658156,31.478884706987117,30.37126478928914,4.687126536658141,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.024516437941562906,595.6897405773893,491.4445581858553,92.51318799860323,47.50492591998861,11.484761519273189,43.99750200207903,48.610061212963586,86.98316616899575,30.239008426440687,18.760875428550243,12.498509588985128,30.239008426440677,18.76087542855021,12.498509588985117,58.55574725719224,31.503811736238568,14.751363144860854,58.55574725719226,31.503811736238475,14.751363144860846
38,0:38:00,60,11.828662631109333,26.5718845033167,22.197259257571705,12.37767716565185,7.793502102561467,27.804430964280648,10.48352319016243,9.413388533847986,1.1480661429405283,10.483523190162405,9.413388533847922,1.1480661429405088,9.033114438115376,7.9776178088840135,0.77793883105368,9.033114438115387,7.9776178088839025,0.777938831053668,36.260255734414024,36.183452555576984,35.90810027639862,36.33085420314766,36.53475070458738,29.627374347945853,27.361867776451483,6.1318289797865955,29.627374347945853,27.361867776451405,6.131828979786572,31.374739825093517,30.2322215973744,4.341524398300708,31.37473982509353,30.23222159737425,4.34152439830069,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.024697983102722303,599.7079736208613,496.1192488159173,93.39318661877451,47.53189874595665,11.484100923056014,43.95943807686573,48.57776219903112,86.95553872716837,30.181738198601995,18.70523166228867,12.392952249978505,30.181738198601987,18.70523166228864,12.392952249978498,58.42873823026137,31.417584144907515,14.579301101837222,58.42873823026139,31.417584144907416,14.579301101837217
39,0:39:00,60,11.752497694721193,26.5973826359507,22.19464951599013,12.350248085537084,7.7755188655722565,27.79040260819726,10.418136127609179,9.311052344598014,0.928290126263822,10.418136127609158,9.31105234459795,0.9282901262638034,8.958807692627719,7.8843259716153185,0.4669951908596936,8.958807692627731,7.884325971615214,0.46699519085967994,36.25396333198391,36.181078613548515,35.90218144930224,36.32706745424834,36.524731728813734,29.54332303576281,27.22508333764133,5.89857859494729,29.54332303576281,27.225083337641255,5.89857859494727,31.273103896492135,30.095380281725866,4.011303102439368,31.273103896492145,30.095380281725724,4.011303102439349,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02487408346604414,603.5986985170481,500.64556144518764,94.24525345772356,47.55705624580792,11.483459302011845,43.925406944467255,48.549393511092525,86.93023183260556,30.126931244018895,18.651346908618212,12.293375964489837,30.126931244018877,18.651346908618173,12.293375964489826,58.305748841040916,31.333269236544098,14.414866392110627,58.30574884104094,31.333269236544,14.41486639211062
